qstr_{s1}_has_cast_Warp_L|{s1} has cast Warp Lightning.
qstr_{s1}_has_blessed_his_|{s1} has blessed his enemies with Winter's Chill. Nearby {s3} troops have their fighting ability reduced.
qstr_Piercing_bolts_of_bu|Piercing bolts of burning effect ended.
qstr__{reg6}_health| {reg6} health
qstr_Transformation_of_Ka|Transformation of Kadon effect ended.
qstr_Shimmering_Cloak_eff|Shimmering Cloak effect ended.
qstr_Shield_of_Fire_effec|Shield of Fire effect ended.
qstr_Cloak_of_Dain_effect|Cloak of Dain effect ended.
qstr_The_Vengeful_Hood_ef|The Vengeful Hood effect ended.
qstr_Traitor_of_Tarn_effe|Traitor of Tarn effect ended.
qstr_Madness_effect_ended|Madness effect ended.
qstr_Radiance_of_Potolos_|Radiance of Potolos effect ended.
qstr_Mace_of_Years_effect|Mace of Years effect ended.
qstr_The_Purple_Scythe_ef|The Purple Scythe effect ended.
qstr_The_Scarlet_Scimitar|The Scarlet Scimitar effect ended.
qstr_Frostblade_effect_en|Frostblade effect ended.
qstr_The_cerulean_Shield_|The cerulean Shield effect ended.
qstr_The_Holy_Shield_effe|The Holy Shield effect ended.
qstr_Phas_protection_effe|Phas protection effect ended.
qstr_Night_shroud_effect_|Night shroud effect ended.
qstr_Chillwind_effect_end|Chillwind effect ended.
qstr_Invocation_of_the_ic|Invocation of the ice storm effect ended.
qstr_Howling_warpgale_eff|Howling warpgale effect ended.
qstr_Djafs_Incantation_of|Djafs Incantation of Cursed Blades effect ended.
qstr_Speed_of_light_effec|Speed of light effect ended.
qstr_Glory_effect_ended.|Glory effect ended.
qstr_Dancing_Scimitar_eff|Dancing Scimitar effect ended.
qstr_Ere_we_go_effect_end|Ere we go effect ended.
qstr_Fists_of_Gork_effect|Fists of Gork effect ended.
qstr_Acquiescence_effect_|Acquiescence effect ended.
qstr_Miasma_of_Pestilence|Miasma of Pestilence effect ended.
qstr_Hysterical_frenzy_ef|Hysterical frenzy effect ended.
qstr_Bondage_of_Slaanesh_|Bondage of Slaanesh effect ended.
qstr_Death_frenzy_effect_|Death frenzy effect ended.
qstr_Curse_of_the_genie_e|Curse of the genie effect ended.
qstr_Sneaky_stabbin_effec|Sneaky stabbin effect ended.
qstr_Hand_of_Gork_effect_|Hand of Gork effect ended.
qstr_Skitterleap_effect_e|Skitterleap effect ended.
qstr_Vansels_Danse_Macabr|Vansels Danse Macabre effect ended.
qstr_Battle_Howl_effect_e|Battle Howl effect ended.
qstr_Bestial_surge_ended.|Bestial surge ended.
qstr_Usirians_Incantation|Usirians Incantation of Vengeance effect ended.
qstr_Freezing_blast_effec|Freezing blast effect ended.
qstr_Freeze_effect_ended.|Freeze effect ended.
qstr_Curse_of_the_leper_e|Curse of the leper effect ended.
qstr_Frozen_skin_effect_e|Frozen skin effect ended.
qstr_Iron_skin_effect_end|Iron skin effect ended.
qstr_Ethereal_effect_ende|Ethereal effect ended.
qstr_Stench_of_Nurgle_eff|Stench of Nurgle effect ended.
qstr_Mana_Tempest_effect_|Mana Tempest effect ended.
qstr_Boon_of_Tzeentch_eff|Boon of Tzeentch effect ended.
qstr_Treason_of_tzeentch_|Treason of tzeentch effect ended.
qstr_Sulekhim_hand_of_dus|Sulekhim, hand of dust effect ended for {s6}.
qstr_Sulekhim_hand_of_dust|Sulekhim, hand of dust effect remains for {s6}.
qstr_Mantle_of_Ghorok_eff|Mantle of Ghorok effect ended for {s6}.
qstr_Mantle_of_Ghorok_effe|Mantle of Ghorok effect remains for {s6}.
qstr_Fulminating_Flame_Ca|Fulminating Flame Cage effect ended.
qstr_Net_of_Amyntok_effec|Net of Amyntok effect ended.
qstr_Curse_of_Anraheir_ef|Curse of Anraheir effect ended.
qstr_Pann_impenetrable_be|Pann impenetrable belt effect ended.
qstr_Shield_of_cold_effec|Shield of cold effect ended.
qstr_Nerus_Incantation_of|Nerus Incantation of Protection effect ended.
qstr_The_Fleeting_Bower_e|The Fleeting Bower effect ended.
qstr_Fleet_of_Foot_effect|Fleet of Foot effect ended.
qstr_Bironas_timewarp_eff|Bironas timewarp effect ended.
qstr_Fate_of_Bjuna_effect|Fate of Bjuna effect ended.
qstr_Khsars_Incantion_of_|Khsars Incantion of the Desert Wind effect ended.
qstr_Winter_s_Chill_effec|Winter's Chill effect ended.
qstr_Transmutation_of_lea|Transmutation of lead effect ended.
qstr_Glittering_robe_effe|Glittering robe effect ended.
qstr_Cascading_fire_cloak|Cascading fire cloak effect ended.
qstr_Shield_of_faith_effe|Shield of faith effect ended.
qstr_Wyssans_wildform_eff|Wyssans wildform effect ended.
qstr_Holy_wrath_effect_en|Holy wrath effect ended.
qstr_Savage_beast_of_horr|Savage beast of horrors effect ended.
qstr_Power_of_darkness_ef|Power of darkness effect ended.
qstr_Blades_of_Aiban_effe|Blades of Aiban effect ended.
qstr_Word_of_pain_effect_|Word of pain effect ended.
qstr_Flesh_to_stone_effec|Flesh to stone effect ended.
qstr_Shield_of_thorns_eff|Shield of thorns effect ended.
qstr_Iceshard_blizzard_ef|Iceshard blizzard effect ended.
qstr_Itchy_nuisanceeffect|Itchy nuisanceeffect ended.
qstr_Harmonic_convergence|Harmonic convergence effect ended.
qstr_Hellish_Vigour_effec|Hellish Vigour effect ended.
qstr_Transfix_effect_ende|Transfix effect ended.
qstr_Curse_of_the_midnigh|Curse of the midnight wind effect ended.
qstr_Gork_will_fix_it_eff|Gork will fix it effect ended.
qstr_Phantasmogoria_effec|Phantasmogoria effect ended.
qstr_Melkoths_mystifying_|Melkoths mystifying miasma effect ended.
qstr_Hand_of_glory_effect|Hand of glory effect ended.
qstr_Walk_between_worlds_|Walk between worlds effect ended.
qstr_The_enfeebling_foe_e|The enfeebling foe effect ended.
qstr_Flaming_sword_of_Rhu|Flaming sword of Rhuin effect ended.
qstr_Swords_of_Doom_effec|Swords of Doom effect ended.
qstr_The_withering_effect|The withering effect ended.
qstr_Wither_effect_ended.|Wither effect ended.
qstr_Usekhps_Incantation_|Usekhps Incantation of Desiccation effect ended.
qstr_Okkams_mindrazor_eff|Okkams mindrazor effect ended.
qstr_Ptras_Incantation_of|Ptras Incantation of Righteous Smiting effect ended.
qstr_Aspect_of_the_dreadk|Aspect of the dreadknight effect ended.
qstr_Apotheosis_effect_en|Apotheosis effect ended.
qstr_Soulblight_effect_en|Soulblight effect ended.
qstr_Positive_drunk_effec|Positive drunk effect: +1 power strike
qstr_Positive_drunk_effect|Positive drunk effect: +1 power strike +1 ironflesh
qstr_Positive_drunk_effect:|Positive drunk effect: +2 power strike +1 ironflesh
qstr_Positive_drunk_effect:_|Positive drunk effect: +2 power strike +2 ironflesh
qstr_Positive_drunk_effect:_+|Positive drunk effect: +2 power strike +2 ironflesh +2 strength
qstr_Positive_drunk_effect:_+2|Positive drunk effect: +2 power strike +2 ironflesh and ignore pain activated
qstr_Negative_drunk_effec|Negative drunk effect: -3 agility {reg3} athletics {reg6} weapon master
qstr_Negative_drunk_effect|Negative drunk effect: -2 agility {reg3} athletics {reg6} weapon master
qstr_Negative_drunk_effect:|Negative drunk effect: -2 agility {reg3} athletics
qstr_Negative_drunk_effect:_|Negative drunk effect: -1 agility {reg3} athletics
qstr_Drunken_Master_Mode.|Drunken Master Mode.
qstr_Drunk_effect:_You_ar|Drunk effect: You are incapacitated
qstr_Drunk_effect:_You_are|Drunk effect: You are wavering heavily. Greatly reduced speed and damage, health loss.
qstr_Drunk_effect:_You_are_|Drunk effect: You are wavering. Reduced speed and damage and health loss
qstr_Drunk_effect:_You_are_s|Drunk effect: You are slightly wavering. Slightly reduced speed and damage.
qstr_Drunk_Effect:_You_dr|Drunk Effect: You drop your weapon.
qstr_Drunk_Effect:_Your_d|Drunk Effect: Your drunken state makes your troops around you doubt your competence. They lose courage.
qstr_Drunk_Effect:_Your_f|Drunk Effect: Your fitness falters in your current state. Slightly reduced speed.
qstr_Drunk_Effect:_Your_dr|Drunk Effect: Your drunken grit and determination inspires your troops. They gain courage.
qstr_Drunk_Effect:_You_fe|Drunk Effect: You feel a burst of energy which increases your speed.
qstr_Drunk_Effect:_Your_h|Drunk Effect: Your head clears momentarily, allowing full you to use ranged weapons at full capacity.
qstr_Drunk_Effect:_You_ge|Drunk Effect: You get a new surge of strength and determination. You brush aside some of your injuries.
qstr_Drunk_Effect:_You_get|Drunk Effect: You get a new surge of strength and determination. You feel rejuvinated.
qstr_Drunk_Effect:_You_fee|Drunk Effect: You feel a burst of energy and power which increases your speed and damage.
qstr_Drunken_Master_Mode:|Drunken Master Mode: Increased speed and damage and full use of ranged weapons for the remainder of the battle.
qstr_No_Drunk_Effect.|No Drunk Effect.
qstr_Prisoner_Agrees_Chec|Prisoner Agrees Check: rolled a {reg1} out of a possible {reg2}-{reg3}
qstr_DEBUG__GPU_:_Label__|DEBUG (GPU): Label '{s31}' stored in slot {reg32}, value {reg31}.
qstr___{reg1}_{reg2}__|( {reg1}, {reg2} )
qstr_Hold|Aguantar
qstr_{s1}_x{reg0}|{s1} x{reg0}
qstr_Hold_Fire|Alto el fuego
qstr_Fire_at_Will|Disparar
qstr_Use_Shield|Usar escudo
qstr_Back_10_Paces|10 pasos atrás
qstr_One_Handed_Weapons|Armas a una mano
qstr_Two_Handed_Weapons|Armas a una mano
qstr_Ranged_Weapons|Armas a distancia
qstr_{s2}^{s1}|{s2}^{s1}
qstr_No_Position_Orders|Sin órdenes de posición
qstr_No_Weapons_Orders|Sin órdenes de armas
qstr_ready_bows_and_missi|Arcos preparados
qstr_ready_side_arms|preparar armas
qstr_ready_two_handers|preparar armas a dos manos
qstr_ready_polearms|preparar lanzas
qstr_brandish_shields|levantar escudos
qstr_doff_your_shields|soltar escudos
qstr_shields_at_will|preparar escudos
qstr_avoid_melee|evitar lucha cuerpo a cuerpo
qstr_stand_and_fight|ni un paso atrás
qstr_prepare_to_volley|preparar descarga
qstr_end_volley|finalizar descarga
qstr_brace_for_charge|prepararse para la carga
qstr_remove_brace_and_fig|luchad
qstr_Everyone|Todos
qstr_Undefined!|Sin definir!
qstr_DEBUG_:_Weather_pena|DEBUG : Weather penalty {reg2}% - {s0}: {reg0} to {reg1}
qstr_DEBUG_:_{s0}_profici|DEBUG : {s0} proficiency restored to: {reg1}
qstr_ranks|filas
qstr_shield_wall|muro de escudos
qstr_wedge|cuña
qstr_square|escuadra
qstr_up|arriba
qstr_Not_enough_troops_in|Sin tropas suficientes en {s2} para formar {s1}.
qstr_infantry|infantería
qstr_archer|arquero
qstr_cavalry|caballería
qstr_polearm|arma enastada
qstr_skirmisher|escaramuzador
qstr_mounted_archer|arquero montado
qstr_support|apoyo
qstr_bodyguard|guardaespaldas
qstr_undetermined_type_of|tipo indeterminado de
qstr_{s1}:_infantry_forma|{s1}: formación de infantería desarmada.
qstr_{s1}:_archer_formati|{s1}: formación de arqueros desarmada.
qstr_{s1}:_skirmisher_for|{s1}: formación de escaramuzadores desarmada.
qstr_{s1}:_cavalry_format|{s1}: formación de caballería desarmada.
qstr_{s1}:_formation_disa|{s1}: formación desarmada.
qstr_Cavalry_formation_di|Formación de caballería desarmada.
qstr_#{reg21}:|#{reg21}:
qstr_{s31}|{s31}
qstr_{s21}___{s22}_|{s21}  ({s22})
qstr_{s21}___Requires_Cha|{s21}  (Requiere Casa del Capítulo)
qstr_{s21}___Negative_Pla|{s21}  (Honor del personaje negativo)
qstr_{s21}___{reg21}+_Cen|{s21}  ({reg21}+ relación con el centro)
qstr_UNDEFINED|INDEFINIDO
qstr_troop|tropa
qstr_{reg1?her:his}|{reg1?su:su}
qstr_{reg1?she:he}|{reg1?ella:él}
qstr_DODGE|ESQUIVAR
qstr_This_{s2}_knows_how_|Esta {s2} sabe cómo evitar ser golpeado por armas cuerpo a cuerpo y proyectiles enemigos.
qstr_Type:_Personal_Comba|Tipo: Combate personal         ^^Efecto #1:         ^You need to be less encumbered and your agility score         ^influences success at dodging faster moving projectiles and weapons
qstr_WARD_4|WARD 4
qstr_This_{s2}_has_a_magi|Esta {s2} tiene una protección mágica que detiene algunos golpes.
qstr_Type:_Personal_Combat|Tipo: Combate personal
qstr_WARD_5|WARD 5
qstr_WARD_6|WARD 6
qstr_IGNORE_PAIN|IGNORAR DAÑO
qstr_This_{s2}_has_amplif|Esta {s2} tiene una piel de hierro mejorada que absorve el daño de algunos golpes.
qstr_REGENERATE|REGENERAR
qstr_This_{s2}_heals_over|Esta {s2} se cura pasado un tiempo.
qstr_MIGHTY_BLOW|GOLPE POTENTE
qstr_This_{s2}_s_melee_st|Los golpes de esta {s2} hacen un daño superior dependiendo de su habilidad de potencia de golpe, ignorando la defensa del enemigo.
qstr_UNBREAKABLE|INAMOVIBLE
qstr_This_{s2}_s_resistan|La resistencia al miedo de esta {s2} hace que no huya de las batallas nunca.
qstr_Undescribed.|Undescribed.
qstr_Undefined|Undefined
qstr_DEBUG__Abilities_:_{|DEBUG (Abilities): {s32} found to have the '{s31}' ability.
qstr_While_equipped:_bonu|Mientras esté equipado: bonus
qstr_+_1_Power_Strike|+ 1 Potencia de golpe
qstr_+_1_Power_Draw|+ 1 Potencia de arco
qstr_While_equipped:_bonus|Mientras esté equipado: bonus, bonus
qstr_+_1_Power_Strike_+_1|+ 1 Potencia de golpe, + 1 Maestría en armas
qstr_+_2_Power_Strike|+ 2 Potencia de golpe
qstr_You_have_been_enlist|You have been enlisted!
qstr_Current_rank:_{s5}|Current rank: {s5}
qstr_You_have_left_your_c|You have left your commander!
qstr_You_have_been_grante|You have been granted leave!
qstr_You_have_rejoined_yo|You have rejoined your commander!
qstr_Shimmering_Cloak_abs|Shimmering Cloak absorbed the damage.
qstr_Radiance_of_Potolos_a|Radiance of Potolos absorbed the damage.
qstr_The_cloak_of_Dain_ab|The cloak of Dain absorbed the attack.
qstr_Shield_of_Fire_absor|Shield of Fire absorbed the damage.
qstr_{reg2}_bonus_damage|{reg2} bonus damage
qstr_{s3}_has_resisted_yo|{s3} has resisted your magic
qstr_You_have_resisted_{s3|You have resisted {s3}s magic
qstr_{s3}_has_passed_the_|{s3} has passed the constitution test.
qstr_You_dodge_the_attack|¡Esquivas el golpe!
qstr_{reg4?She:He}_dodges|¡Ha esquivado el golpe!
qstr_A_magical_shield_pro|¡Un escudo mágico te protege del daño!
qstr_A_magical_shield_prot|Un escudo mágico le ha protegido del daño
qstr_Rune_of_smiting_caus|Rune of smiting caused double damage
qstr_Rune_of_dragon_slayin|Rune of dragon slaying caused double damage
qstr_Rune_of_dragon_slaying|Rune of dragon slaying caused triple damage
qstr_Mighty_blow_increase|Daño incrementado por el Golpe Potente en {reg1}.
qstr_Iron_skin_absorbed_{|Iron skin absorbed {reg1} damage
qstr_Ignore_Pain_soaked_{|Ignorar Daño absorve {reg1} puntos de daño.
qstr_Magical_protection_s|Magical protection soaked {reg1} damage.
qstr_Shield_of_thorns_ret|Shield of thorns returns auto hit attack
qstr_Soulblight_caused_10|Soulblight caused 10 extra damage.
qstr_Ethereal_has_caused_|Ethereal has caused {reg1} extra damage.
qstr_Flaming_sword_of_Rhui|Flaming sword of Rhuin caused {reg1} extra damage.
qstr_Flaming_attacks_caus|Flaming attacks caused {reg1} extra damage.
qstr_Flaming_weapons_caus|Flaming weapons caused {reg1} extra damage.
qstr_Sneaky_stabbin_cause|Sneaky stabbin caused {reg1} extra damage.
qstr_The_withering_caused|The withering caused {reg1} extra damage.
qstr_Wither_caused_{reg1}|Wither caused {reg1} extra damage.
qstr_Usekhps_Incantation_o|Usekhps Incantation of Dessication caused {reg1} extra damage.
qstr_Okkams_mindrazor_cau|Okkams mindrazor caused {reg1} extra damage.
qstr_Curse_of_the_genie_c|Curse of the genie caused 12 extra damage
qstr_Curse_of_the_genie_ca|Curse of the genie caused 8 extra damage
qstr_Curse_of_the_genie_cau|Curse of the genie caused 4 extra damage
qstr_You_succumb_to_the_p|You succumb to the power of the wight blade.
qstr_The_heart_of_Averlor|El corazón de Averlorn cura al Príncipe Tyrion
qstr_The_Troll_regenerate|El troll se cura de sus heridas
qstr_The_blessing_of_the_|La bendición de la Dama del Lago cura al paladín
qstr_The_blessing_of_Sigm|La bendición de Sigmar cura al sacerdote guerrero
qstr_The_Mummy_King_regen|El rey momia se regenera
qstr_The_blessing_of_the_l|La bendición de la Dama del Lago cura al Caballero del Grial
qstr_The_Mummy_regenerate|La momia se regenera
qstr_The_talisman_of_ston|El talismán de piedra cura a Lord Brokk
qstr_The_chalice_of_blood|El cáliz de sangre cura a Walach Harkon
qstr_The_blood_armour_reg|La armadura sangrienta cura al Duque Rojo
qstr_The_Goddess_of_the_A|La diosa de Asp cura a la Gran Reina Khalida
qstr_The_power_of_the_Kra|El poder del Kraken cura a Lokhir Fellheart
qstr_The_golden_light_reg|Una luz dorada cura al Rey Leoncour
qstr_The_festering_blight|The festering blight regenerates Beastlord Slugtongue
qstr_Papa_Nurgle_regenera|Papa Nurgle regenerates Valnir the Reaper
qstr_The_Auric_armour_reg|The Auric armour regenerates Sigvald the Magnificent
qstr_The_Breath_of_Life_r|The Breath of Life regenerates Aekold Helbrass
qstr_The_Jade_griffon_reg|The Jade griffon regenerates Luther Huss
qstr_A_golden_light_regen|Una luz dorada cura al {s1}
qstr_You_got_keys_of_dung|Tenéis las llaves de la mazmorra.
qstr_Mana_boost_activated|Mana boost activated for next casting attempt
qstr_Tomb_rot_emanates_fr|Tomb rot emanates from the mummy and you feel a pain behind your eyes. You take {reg2} damage.
qstr_Tomb_rot_emanates_fro|Tomb rot emanates from the mummy and you feel a pain behind your eyes. You take fatal damage.
qstr_The_stench_of_Nurgle|The stench of Nurgle deals {reg2} damage to the {s3}.
qstr_Winds_of_Magic:_{reg|Winds of Magic: {reg2}.
qstr_Mana_tempest_adds_{r|Mana tempest adds {reg4} mana.
qstr_Boon_of_Tzeentch_add|Boon of Tzeentch adds {reg4} mana.
qstr_Drain_magic_reduces_|Drain magic reduces your mana accumulation by 10 mana.
qstr_Mork_save_uz_reduces|Mork save uz reduces your mana accumulation by 10 mana.
qstr_A_Daemon_Prince_of_T|A Daemon Prince of Tzeentch has been summoned by {s4}.
qstr_The_daemon_in_the_sw|The daemon in the sword betrays you
qstr_{s1}_has_reached_10_|{s1} has reached 10 kills in the current battle.
qstr_{s1}_has_reached_20_|{s1} has reached 20 kills in the current battle.
qstr_{s1}_has_reached_30_|{s1} has reached 30 kills in the current battle.
qstr_{s1}_has_reached_40_|{s1} has reached 40 kills in the current battle.
qstr_{s1}_has_reached_50_|{s1} has reached 50 kills in the current battle.
qstr_{s1}_has_reached_60_|{s1} has reached 60 kills in the current battle.
qstr_{s1}_has_reached_70_|{s1} has reached 70 kills in the current battle.
qstr_{s1}_has_reached_80_|{s1} has reached 80 kills in the current battle.
qstr_{s1}_has_reached_90_|{s1} has reached 90 kills in the current battle.
qstr_{s1}_has_reached_100|{s1} has reached 100 kills in the current battle.
qstr_A_daemonette_has_bee|A daemonette has been summoned by {s4}.
qstr_The_rune_of_spellbre|The rune of spellbreaking cancels all magical effects.
qstr_Fixed_Custom_Camera|Fixed Custom Camera
qstr_Press_Left_/_Right_A|Press Left / Right Arrow Keys to Switch Shoulders
qstr_Free_Mode_Custom_Cam|Free-Mode Custom Camera
qstr_Use_+/__to_zoom_in/o|Use +/- to zoom in/out
qstr_Use_Up/Down_arrow_ke|Use Up/Down arrow keys to tilt up/down
qstr_Default_Camera|Default Camera
qstr_Fixed_Camera___Right|Fixed Camera - Right Shoulder
qstr_Fixed_Camera___Left_|Fixed Camera - Left Shoulder
qstr_Press_TAB_to_end_the|Pulsad TAB para salir de la batalla.
qstr_You_were_defeated.|Habéis sido derrotado.
qstr_Rotate_with_the_mous|Gira con el ratón. Muévete con las teclas predefinidas.
qstr_Shift/Control_for_Up|Shift/Control para Arriba/Abajo. Barra espaciadora para aumentar velocidad.
qstr_Numpad_Plus/Minus_to|Numpad Más/Menos para cambiar sensibilidad. Numpad para rotar.
qstr_Home_to_reset_positi|Home para resetear posición. End para invertir la rotación en el eje Y
qstr_Y_Rotation_Inverted|Rotación en eje Y invertida
qstr_Y_Rotation_Normal|Rotación en eje Y normal
qstr_Sensitivity___25%__{|Sensibilidad - 25% ({reg8}, {reg9})
qstr_Sensitivity_+_25%__{|Sensibilidad + 25% ({reg8}, {reg9})
qstr_Everyone_you_know_wh|Todos, ya sabéis qué hacer. ¡A vuestras posiciones!
qstr_{reg2?You:Your_mount|¡Tu montura recibe {reg1} puntos de daño extra!
qstr_{reg2?You_strike:You|{reg2?Cargas:Tu montura carga} haciendo {reg1} puntos de daño extra
qstr_You_whistle_for_your|Silbas a tu montura
qstr_Your_horse_received_|Tu montura recibe {reg1} puntos de daño extra por lanza en ristre
qstr_Braced_{s1}_dealt_{r|{s1} en ristre provoca {reg1} de daño
qstr_Bracing_{s1}_for_cha|{s1} en ristre para cargar
qstr_Releasing_from_brace|Ya no está en ristre
qstr_...and_attack_enemy_|¡...y atacad la división {s1} enemiga!
qstr_{s2}:_returning_afte|{s2}: regresan tras destruir la división {s1} enemiga
qstr_You_must_stay_behind|¡Debéis permanecer detrás de la línea! El punto no ha sido anotado.
qstr_Tutorial|Tutorial
qstr_str_strong|str strong
qstr__Next_pay_day:_{s1}| Siguiente día de paga: {s1}
qstr_:_prej_{s1}_&_{s2}_=|: prej {s1} & {s2} = {reg1}
qstr_party_reaction_adjus|party reaction adjust for  {s4}: {reg1}
qstr_Total_Parties:_{reg3|Total Parties: {reg3}   Inactive: {reg4}^Looters: {reg5}  active: {reg6}^
qstr_Deserters:_{reg3}__c|Deserters: {reg3}  counted: {reg4}^Royal Traders: {reg5}  inactive: {reg6}^Patrols: {reg7}  counted: {reg8}^
qstr_Centers_and_Lairs:_{|Centers and Lairs: {reg16}  Kingdom Parties: {reg17}  Laired Bandits: {reg18}^Commoners: {reg19}  Outlaws: {reg20} Foragers: {reg21}
qstr_You_were_born_as_a_c|You were born as a citizen of the Empire under the rule of Karl Franz.^The Empire is a large country with many provinces containing large, wealthy cities. Technological and military advancement is key to Imperial philosophy. Your time has come to make the journey too.
qstr_You_were_born_in_the|You were born in the great Kingdom of Bretonnia.^ A kingdom famed for it's gallant fully armoured knights and feudal Lords who fight for their King Louen Leoncoeur. Chivalry and honour mix with poverty and inequality in this great land west of the Grey mountains.
qstr_You_were_born_in_the_|You were born in the rich and desertous land of Araby,^one of the main intellectual and cultural hubs in the world. You grew up in the shadow of the Tomb Kings^and the hatred of the dead and you learnt from a young age that sometimes the sword is the only way to have peace.
qstr_You_were_born_in_the_s|You were born in the snowy Tsardom of Kislev. The front line of civilisation against the terrible threat of the north. Life is hard and so are the people of Kislev who fight the realm of chaos and the northern trolls on a daily basis. Famed for their winged charges and disciplined archers the armies of Kislev will stand unflinching against all those who try and claim the land that is theirs by right.
qstr_You_were_born_in_the_l|You were born in the land of the rising sun, far to the east but a great natural disaster has forced the Shogun to find a new land so that his many displaced citizens can have a place to call home. You follow the Shogun's army on their journey.
qstr_You_were_born_in_the_B|You were born in the Brotherhood of Pirates. They have no set borders but rather^whatever land they can take for themselves. The pirates follow the code with each other but concerning others they^lie, cheat and steal whatever they can. Hated by all the pirates have to be calculated and clinical in their endeavours^and as a consequence have some of the smartest and most charismatic leaders in the World. Time for you to take your fill.
qstr_Your_father_was_a_br|Your father was a bray shaman, a beast embodied with the magic of the dark Gods. Sacred, feared, untouchable, your father would counsel the beastlords before their great campaigns on how best to destroy the race of men and what rituals should be carried out the night before. On the occassions he fought with the army all foes trembled and fell before his fell sorcery.
qstr_Men_believe_that_the|Men believe that the beastmen are lower than Orcs when it comes to sophistication of their battle strategy and in the heat of an enraged battle they may be right but beforehand the hordes like to gain as much of an advantage as they can. The favourite tactic of the beastmen is an ambush in the forest and this was one area your father was a master of, especially with a smaller scale force of under 50 troops. He was the bane of Imperial scout parties and patrols.
qstr_Your_father_was_a_fe|Your father was a ferocious bestigor and one of his beastlord's finest personal retainers. His horns were almost as long as the beastlord's and he had captured more enemy banners than any other beast in the Horde. He met his end prematurely when he decided it was his time to take leadership of the horde and challenged his lord to single combat. His severed head was kept as a reminder to all else who might have such ambitions.
qstr_Your_father_had_the_|Your father had the challenging task of gathering chaos warhounds and keeping them in line until they were needed to hunt down intruders, escaped prisoners or small groups of travellers. It takes a strong gor to be able to control these destructive creatures and many get torn apart on the job. Your father maintained authority at all times and trained them to hunt down their prey with a 100% success rate earning him the name of huntmaster.
qstr_You_seldom_see_the_g|You seldom see the great tuskgor chariots any more since the magic of the bray allowed them to be ridden by the horde but before the breakthrough was made the chariot was the most effective way of getting them into combat. Your father rode these great contraptions at full force towards enemy lines, no matter what stood in his way, and all you would see from further back was bodies being thrown in the air from one of the most devastating impacts you could see on a battlefield.
qstr_Your_father_was_the_|Your father was the warlord of a large herd who constantly harried the Empire and were always one of the first^to answer the the call to gathering. He was a nearly 7 foot tall and as strong as a bull, wielding his trusted axe he could cut a man in half with 1 swing. He took great pride in^his tuskgor chariot and taught you to ride as soon as you could walk.
qstr_Your_father_ran_the_|Your father ran the local Inn which was situated by the main pier of the river which serves the town. It was mainly used as a local drinking hole, the moot does not get many visitors from foreign lands but when they came they always found their way to your father's Inn and they always had a memorable night.
qstr_A_couple_of_decades_|A couple of decades ago the Halflings faced a lot of discrimination in foreign lands, even in the Empire who have the closest ties with them. In response the Halflings set up the Quinsberry Lodge which fights for Halfling rights in every Imperial city. Your father was a councillor who specialised in trading laws and trading rights for all the Empire's Halfling merchants.
qstr_Halflings_have_a_ver|Halflings have a very soft stance on the rights of property and generally if something is desired then it should be no bother to take it without asking because after all, why go to the trouble of asking when the answer was bound to be yes. Sometimes desirable items are kept in very inconvenient places such as safes and chests or even tucked away in an inside pocket and your father was a master of acquiring these items quickly and discretely. From the planning stage to the execution his skills were second to none and he taught you a thing or two before you left home.
qstr_Halflings_are_not_ve|Halflings are not very warlike in general but they can defend their homes very effectively if the need arises and the real strength of the halfling forces are their archers. Their keen eyesight and steady hands have led to their best archers being considered equals of the elite wood elf waywatchers and the Empire will pay a mighty sum to hire out units of halfling rangers during the larger campaigns. Your father was a ranger from the age of 17 until his death at the hands of a squig who ate him whole in the middle of a battle.
qstr_Your_father_was_a_lo|Your father was a local sheriff who was charged with keeping order and making sure that life in the moot went on in a just and fair manner. Of course if some gold coins or shiny objects happen to make their way into your fathers possession then the concept of fair can be up for interpretation.
qstr_Your_father_was_neve|Your father was never satisfied with life in the moot and wanted to join one of the Empires dungeoneer guilds. He was a gunslinger who loved his dual pistols which he could whip out of his coat and fire in a fraction of a second. He played a support role in his team but after a few years he was the considered the most valuable member of the party.
qstr_Attracted_by_the_leg|Attracted by the legends revolving around the many ruins lying in the depth of the gloomy woods, and their fabled tresures, your father came to Sylvania in search of the thrill of adventure and immense wealth. But soon he found that those decrepit walls weren't as deserted as many thought. At one point, tired of that risky life, he settled down in a small village, and after some time you were born.
qstr_Shunned_by_society_f|Shunned by society for his unorthodox preachings, your father fled to Sylvania in search of a safe place where to hide from the eyes of the imperial inquisitors and those witch hunter zealots. The dark entities he believed in granted his wish when, after days of aimless wandering, he found a small village near a slimy pond. There he settled as a priest, teaching the peasants about the Dark Gods and introducing them to their grimy sacraments. And so you were born, offspring of a ritual orgy.
qstr_Those_born_with_phys|Those born with physical anomalies are rejected by the imperial society, deemed monsters and left to live and die alone. Your father, his body defective but not his mind, spent his life trying to stay alive in the wilderness, learning how to provide for himself. This ended when he arrived to Sylvania after hearing rumors about how mutants are treated as normal people in that land. Not only he managed to get a home there, but he raised a little farmstead and a family. Thus you were born. 
qstr_Last_of_a_noble_bloo|Last of a noble bloodline, your father was a petty landlord belonging to the decadent sylvanian nobility. In his youth, he spent his days doing nothing but duelling over women, big game hunting and squandering his family's gold for his own delights. But sometimes too much unrestrained pleasure can lead to unwanted outcomes. Unwanted like you, son of a barmaid and rejected by your father.
